claim_id,policy_id,claim_date,incident_date,policy_start_date,policy_expiry_date,report_delay_days,vehicle_make,vehicle_model,vehicle_type,damage_type,damage_location,damage_severity,agent_channel,coverage_type,is_weekend_claim,has_prior_claims,car_driveable,vehicle_age_years,mileage,driver_age,prior_claims_count,customer_tenure_years,manufacture_year,typical_market_value_gbp,part_cost_index,vehicle_value,repair_estimate_gbp,repair_to_value_ratio,is_high_value_vehicle,pre_ml_decision,pre_ml_label,repair_decision,model_v1_score,model_v1_decision,model_v1_observed_outcome,model_v2a_score,model_v2a_decision,model_v2b_score,model_v2b_decision
CLM007867,POL000098,2023-12-17,2023-11-24,2023-07-12,2024-07-11,23,Toyota,Yaris,Estate,fire,rear,minor,broker,comprehensive,True,True,True,3,74833,65,0,3,2020,15314.37,0.784,11638.92,352.8,0.0303,False,,,sent_to_garage,0.0084,0,0,0.0646,0,0.0767,0
CLM007870,POL003921,2022-11-11,2022-10-19,2016-05-04,2017-05-04,23,Hyundai,i30,Sedan,flood,front,severe,broker,comprehensive,False,False,True,2,171723,49,1,16,2020,19699.13,0.824,16547.27,4120.0,0.249,False,,,sent_to_garage,0.5834,0,1,0.7712,0,0.6497,0
CLM007874,POL000472,2023-09-01,2023-08-29,2020-01-30,2021-01-29,3,Ford,Kuga,Estate,fire,side,moderate,phone,comprehensive,False,True,True,16,180080,27,2,15,2007,28226.97,0.892,2822.7,1338.0,0.474,False,,,sent_to_garage,0.815,0,0,0.1596,0,0.2436,0
CLM007878,POL004389,2022-03-26,2022-03-18,2019-08-23,2020-08-22,8,BMW,5 Series,Sedan,theft_damage,roof,minor,online,comprehensive,True,True,True,14,96909,46,1,7,2008,45162.31,1.902,4516.23,1141.2,0.2527,False,,,sent_to_garage,0.2028,0,1,0.5244,0,0.3321,0
CLM007879,POL006114,2024-03-19,2024-03-02,2019-08-29,2020-08-28,17,BMW,3 Series,Van,vandalism,multiple,minor,direct,third_party,False,False,False,1,151024,20,1,13,2023,36167.1,1.752,33273.73,1401.6,0.0421,True,,,sent_to_garage,0.1457,0,1,0.9408,0,0.6914,0
CLM007880,POL005646,2024-01-14,2023-12-15,2016-04-05,2017-04-05,30,Honda,CR-V,Motorbike,fire,front,minor,direct,comprehensive,True,True,True,3,92662,41,1,6,2021,29537.19,0.913,22448.26,456.5,0.0203,True,,,sent_to_garage,0.3693,0,0,0.0644,0,0.2723,0
CLM007881,POL001544,2023-01-18,2023-01-09,2015-01-03,2016-01-03,9,Honda,HR-V,Van,flood,multiple,minor,broker,comprehensive,False,False,True,13,194623,23,1,11,2010,24287.95,0.905,2428.8,724.0,0.2981,False,,,sent_to_garage,0.7318,0,1,0.9298,0,0.8894,0
CLM007882,POL000167,2022-12-02,2022-11-21,2018-05-23,2019-05-23,11,Vauxhall,Astra,Motorbike,vandalism,multiple,severe,direct,third_party,False,True,False,6,4097,60,1,12,2016,17630.56,0.757,9167.89,6056.0,0.6606,False,,,sent_to_garage,0.5598,0,1,0.8787,0,0.8586,0
CLM007886,POL002032,2022-05-10,2022-05-01,2012-03-28,2013-03-28,9,Ford,Kuga,Hatchback,flood,front,minor,phone,comprehensive,False,False,True,15,22209,44,1,4,2007,28226.97,0.892,2822.7,446.0,0.158,False,,,sent_to_garage,0.1545,0,0,0.0305,0,0.2013,0
CLM007892,POL005143,2023-02-14,2023-01-20,2013-03-06,2014-03-06,25,BMW,X5,Estate,fire,rear,minor,direct,third_party_fire_theft,False,True,True,4,189399,36,0,14,2019,62441.73,2.06,42460.38,927.0,0.0218,True,,,sent_to_garage,0.4349,0,0,0.0809,0,0.0792,0
CLM007893,POL000583,2023-02-09,2023-01-11,2014-05-19,2015-05-19,29,Honda,Civic,SUV,vandalism,roof,minor,direct,comprehensive,False,True,True,7,168349,19,1,13,2016,22146.13,0.883,9744.3,529.8,0.0544,False,,,sent_to_garage,0.0556,0,0,0.1128,0,0.1871,0
CLM007894,POL000846,2023-04-09,2023-03-19,2014-04-26,2015-04-26,21,BMW,X3,SUV,theft_damage,side,minor,direct,third_party_fire_theft,True,False,True,16,152902,31,0,8,2007,49444.24,1.86,4944.42,744.0,0.1505,False,,,sent_to_garage,0.3609,0,0,0.0942,0,0.0779,0
CLM007895,POL002166,2022-05-19,2022-05-01,2016-07-25,2017-07-25,18,Audi,A3,Van,collision,side,moderate,broker,third_party,False,False,True,7,78691,41,1,13,2015,30630.74,1.787,13477.53,2680.5,0.1989,False,,,sent_to_garage,0.3039,0,1,0.5692,0,0.3362,0
CLM007897,POL003299,2023-12-13,2023-12-09,2020-02-24,2021-02-23,4,BMW,X3,Sedan,vandalism,multiple,moderate,app,comprehensive,False,False,False,8,18400,82,0,4,2015,47962.34,1.861,17266.44,6513.5,0.3772,False,,,sent_to_garage,0.0831,0,0,0.0835,0,0.1662,0
CLM007898,POL000419,2024-07-12,2024-06-26,2012-04-28,2013-04-28,16,Nissan,Micra,Estate,theft_damage,roof,severe,online,third_party_fire_theft,False,True,True,7,45534,46,2,9,2017,13463.1,0.786,5923.76,4716.0,0.7961,False,,,sent_to_garage,0.3653,0,0,0.1279,0,0.1437,0
CLM007899,POL005858,2023-08-25,2023-08-13,2014-01-09,2015-01-09,12,BMW,X3,Sedan,fire,multiple,moderate,direct,third_party,False,True,True,17,739,38,1,19,2006,46259.56,1.901,4625.96,6653.5,1.4383,False,,,scrapped_by_model,0.9992,1,1,0.9898,0,0.9992,1
CLM007902,POL003522,2024-02-23,2024-01-27,2012-05-31,2013-05-31,27,Honda,Jazz,Estate,theft_damage,multiple,severe,broker,third_party,False,True,True,12,51511,33,1,9,2012,15430.25,0.869,1543.02,6952.0,2.0,False,,,scrapped_by_model,0.9994,1,1,0.9989,1,0.9999,1
CLM007904,POL003742,2023-02-03,2023-01-22,2013-04-14,2014-04-14,12,Vauxhall,Mokka,SUV,flood,front,minor,online,comprehensive,False,True,True,8,33639,70,2,13,2015,22622.51,0.803,8144.1,401.5,0.0493,False,,,sent_to_garage,0.2362,0,1,0.7771,0,0.797,0
CLM007905,POL005780,2024-09-08,2024-08-28,2018-02-28,2019-02-28,11,Honda,Jazz,Hatchback,collision,front,moderate,phone,comprehensive,True,True,True,12,34438,52,0,20,2012,15430.25,0.869,1543.02,1738.0,1.1264,False,,,sent_to_garage,0.9984,0,1,0.997,1,0.9973,1
CLM007906,POL001060,2024-02-08,2024-01-11,2016-09-21,2017-09-21,28,Vauxhall,Insignia,Hatchback,collision,front,moderate,online,third_party,False,False,False,7,101811,47,0,2,2017,24381.09,0.84,10727.68,1680.0,0.1566,False,,,sent_to_garage,0.0455,0,0,0.0495,0,0.0552,0
CLM007908,POL004681,2023-07-02,2023-07-01,2023-02-04,2024-02-04,1,Toyota,Camry,Motorbike,collision,rear,minor,direct,comprehensive,True,False,True,4,101185,36,1,20,2019,31228.66,0.885,21235.49,398.25,0.0188,True,,,sent_to_garage,0.1838,0,0,0.1741,0,0.2297,0
CLM007909,POL002875,2023-06-23,2023-05-28,2020-10-01,2021-10-01,26,Vauxhall,Astra,Estate,vandalism,multiple,moderate,online,third_party_fire_theft,False,True,True,5,105303,46,1,16,2018,18172.28,0.738,10903.37,2583.0,0.2369,False,,,sent_to_garage,0.2387,0,1,0.7256,0,0.3625,0
CLM007910,POL002046,2024-10-06,2024-09-16,2018-12-19,2019-12-19,20,BMW,1 Series,Hatchback,fire,rear,moderate,phone,comprehensive,True,True,True,5,188090,50,0,5,2019,28922.4,1.73,17353.44,3114.0,0.1794,False,,,sent_to_garage,0.0843,0,0,0.0827,0,0.0943,0
CLM007913,POL002321,2023-05-10,2023-05-09,2022-08-13,2023-08-13,1,Vauxhall,Insignia,Sedan,fire,multiple,severe,direct,comprehensive,False,False,True,17,81771,55,0,13,2006,24735.27,0.831,2473.53,6648.0,2.0,False,,,scrapped_by_model,1.0,1,1,0.9999,1,0.9997,1
CLM007918,POL000288,2022-10-07,2022-09-16,2018-09-01,2019-09-01,21,Ford,Mondeo,Van,fire,rear,minor,app,third_party,False,True,True,6,19351,29,1,11,2016,21112.06,0.871,10978.27,391.95,0.0357,False,,,sent_to_garage,0.0889,0,0,0.0963,0,0.0992,0
CLM007919,POL005251,2024-06-03,2024-05-20,2022-05-04,2023-05-04,14,Honda,Civic,Sedan,theft_damage,front,severe,direct,comprehensive,False,True,False,14,192433,17,1,1,2010,21201.86,0.888,2120.19,4440.0,2.0,False,,,scrapped_by_model,0.9998,1,1,0.9999,1,0.9999,1
CLM007922,POL002227,2024-05-14,2024-05-10,2014-06-10,2015-06-10,4,Toyota,Yaris,Sedan,fire,roof,minor,direct,third_party,False,True,True,17,59328,58,3,4,2007,14607.83,0.817,1460.78,490.2,0.3356,False,,,sent_to_garage,0.7684,0,0,0.0379,0,0.1657,0
CLM007926,POL001095,2023-11-19,2023-10-27,2019-08-30,2020-08-29,23,Honda,Civic,Van,vandalism,roof,moderate,phone,third_party,True,False,True,6,90460,19,0,7,2017,22722.8,0.891,11815.86,2227.5,0.1885,False,,,sent_to_garage,0.0869,0,0,0.0057,0,0.0845,0
CLM007930,POL003913,2023-07-26,2023-07-11,2018-11-08,2019-11-08,15,Mercedes,E-Class,Estate,theft_damage,roof,moderate,online,comprehensive,False,False,False,17,129439,48,0,14,2006,54266.55,2.04,5426.66,5100.0,0.9398,False,,,scrapped_by_model,0.9999,1,1,0.9878,0,0.9995,1
CLM007932,POL003147,2024-08-15,2024-07-16,2020-09-27,2021-09-27,30,Nissan,Leaf,Estate,theft_damage,multiple,minor,broker,comprehensive,False,True,True,3,136666,44,1,4,2021,29938.25,1.022,22753.07,817.6,0.0359,True,,,sent_to_garage,0.2283,0,0,0.0849,0,0.1745,0
CLM007933,POL000396,2022-10-17,2022-09-18,2016-08-17,2017-08-17,29,Vauxhall,Corsa,Van,flood,roof,moderate,online,comprehensive,False,False,False,4,90669,55,1,14,2018,13630.04,0.694,9268.43,1735.0,0.1872,False,,,sent_to_garage,0.3872,0,1,0.6837,0,0.4771,0
CLM007936,POL001726,2022-04-08,2022-03-23,2017-10-26,2018-10-26,16,Honda,Civic,Van,collision,roof,moderate,online,third_party,False,True,False,9,126237,47,1,20,2013,22820.29,0.864,6389.68,2160.0,0.338,False,,,sent_to_garage,0.1421,0,0,0.0857,0,0.1072,0
CLM007940,POL003518,2023-03-17,2023-03-12,2014-08-25,2015-08-25,5,Volkswagen,Passat,Estate,vandalism,side,moderate,broker,comprehensive,False,False,True,15,153734,50,0,8,2008,28701.5,1.031,2870.15,1546.5,0.5388,False,,,sent_to_garage,0.6141,0,1,0.7882,0,0.8028,0
CLM007941,POL000947,2023-05-27,2023-05-01,2017-06-04,2018-06-04,26,Hyundai,i10,Hatchback,fire,multiple,moderate,broker,third_party,True,False,True,18,106580,29,0,1,2005,12305.49,0.732,1230.55,2562.0,2.0,False,,,scrapped_by_model,0.9996,1,1,0.9964,1,0.9997,1
CLM007942,POL002049,2023-05-19,2023-05-06,2022-08-18,2023-08-18,13,Mercedes,E-Class,Van,theft_damage,rear,minor,online,comprehensive,False,False,False,13,98043,28,0,19,2010,52350.73,1.988,5235.07,894.6,0.1709,False,,,sent_to_garage,0.1295,0,0,0.0598,0,0.0526,0
CLM007949,POL001621,2023-12-21,2023-12-15,2012-05-27,2013-05-27,6,Honda,Jazz,Motorbike,fire,front,minor,direct,comprehensive,False,True,False,5,189987,17,3,3,2018,16517.0,0.833,9910.2,416.5,0.042,False,,,sent_to_garage,0.7177,0,0,0.1114,0,0.2337,0
CLM007951,POL003701,2023-09-28,2023-09-28,2019-02-26,2020-02-26,0,BMW,X3,Sedan,fire,rear,moderate,app,third_party_fire_theft,False,False,True,19,75974,36,1,2,2004,46056.46,1.875,4605.65,3375.0,0.7328,False,,,sent_to_garage,0.6984,0,0,0.0622,0,0.21,0
CLM007952,POL003467,2023-05-14,2023-05-08,2013-04-16,2014-04-16,6,Honda,CR-V,Van,theft_damage,front,moderate,broker,comprehensive,True,False,False,10,170335,76,1,12,2013,31098.43,0.925,6219.69,1850.0,0.2974,False,,,sent_to_garage,0.0794,0,0,0.1169,0,0.1226,0
CLM007956,POL003828,2024-06-28,2024-06-02,2013-09-17,2014-09-17,26,Ford,Kuga,Hatchback,theft_damage,rear,minor,app,comprehensive,False,False,True,9,4662,41,1,14,2015,27828.95,0.874,7792.11,393.3,0.0505,False,,,sent_to_garage,0.0209,0,0,0.0896,0,0.0712,0
CLM007957,POL002033,2023-01-24,2022-12-31,2014-12-28,2015-12-28,24,Volkswagen,Golf,Hatchback,vandalism,roof,minor,online,third_party,False,False,True,20,46909,39,0,14,2003,,,,,,False,,,sent_to_garage,0.4312,0,1,0.6948,0,0.564,0
CLM007958,POL001448,2024-09-29,2024-09-26,2013-11-03,2014-11-03,3,Volkswagen,Tiguan,Sedan,fire,side,severe,broker,third_party_fire_theft,True,True,True,15,7821,59,1,18,2009,33610.51,1.07,3361.05,4280.0,1.2734,False,,,scrapped_by_model,0.9992,1,1,0.9982,1,0.9962,1
CLM007960,POL005490,2024-03-06,2024-02-14,2022-07-02,2023-07-02,21,Toyota,Camry,Van,vandalism,roof,severe,app,comprehensive,False,True,False,9,99449,70,1,15,2015,29599.83,0.882,8287.95,5292.0,0.6385,False,,,sent_to_garage,0.5727,0,0,0.0842,0,0.3027,0
CLM007961,POL000802,2024-08-08,2024-07-29,2020-11-26,2021-11-26,10,Hyundai,Tucson,Motorbike,fire,rear,moderate,broker,third_party_fire_theft,False,False,False,19,37466,50,0,18,2005,29371.5,0.858,2937.15,1544.4,0.5258,False,,,sent_to_garage,0.2319,0,0,0.1368,0,0.235,0
CLM007966,POL004598,2023-04-07,2023-04-07,2017-03-22,2018-03-22,0,Audi,Q5,Estate,theft_damage,multiple,minor,phone,third_party_fire_theft,False,False,True,1,65391,48,3,4,2022,45687.09,1.905,42032.12,1524.0,0.0363,True,,,sent_to_garage,0.2178,0,0,0.0966,0,0.0442,0
CLM007968,POL004791,2022-04-25,2022-04-25,2021-08-20,2022-08-20,0,Audi,Q5,Motorbike,flood,multiple,minor,broker,third_party_fire_theft,False,False,True,17,68856,46,1,2,2005,45386.83,1.84,4538.68,1472.0,0.3243,False,,,sent_to_garage,0.5728,0,0,0.1546,0,0.2513,0
CLM007970,POL000242,2024-10-16,2024-09-21,2022-01-01,2023-01-01,25,Honda,HR-V,Sedan,collision,multiple,minor,phone,comprehensive,False,False,True,1,77519,53,2,1,2023,25635.68,0.917,23584.83,733.6,0.0311,True,,,sent_to_garage,0.1923,0,0,0.0683,0,0.1942,0
CLM007971,POL003597,2022-12-17,2022-11-17,2022-07-09,2023-07-09,30,Toyota,Camry,Motorbike,theft_damage,multiple,minor,phone,third_party,True,False,False,12,186966,32,0,9,2010,30259.34,0.88,3025.93,704.0,0.2327,False,,,sent_to_garage,0.203,0,0,0.1189,0,0.1234,0
CLM007976,POL005080,2024-12-25,2024-12-15,2014-12-06,2015-12-06,10,BMW,3 Series,Motorbike,collision,side,moderate,app,comprehensive,False,False,True,13,159626,45,0,18,2011,34246.52,1.763,3424.65,2644.5,0.7722,False,,,sent_to_garage,0.2776,0,0,0.2763,0,0.2054,0
CLM007977,POL004737,2023-05-05,2023-04-08,2013-10-31,2014-10-31,27,Honda,CR-V,Hatchback,vandalism,rear,moderate,online,comprehensive,False,False,True,6,64511,43,2,11,2017,29674.48,0.911,15430.73,1639.8,0.1063,False,,,sent_to_garage,0.0816,0,0,0.0363,0,0.0749,0
CLM007978,POL005856,2023-07-18,2023-07-03,2019-02-08,2020-02-08,15,Ford,Focus,Hatchback,theft_damage,front,moderate,online,comprehensive,False,False,False,17,79225,32,1,5,2006,17797.46,0.79,1779.75,1580.0,0.8878,False,,,sent_to_garage,0.985,0,0,0.2142,0,0.3277,0
CLM007982,POL005061,2022-07-13,2022-06-27,2019-05-28,2020-05-27,16,Vauxhall,Mokka,Hatchback,vandalism,front,minor,online,comprehensive,False,True,True,9,51021,55,1,15,2013,21733.92,0.801,6085.5,400.5,0.0658,False,,,sent_to_garage,0.122,0,1,0.6945,0,0.4678,0
CLM007987,POL005572,2023-07-24,2023-07-01,2023-03-09,2024-03-08,23,Honda,HR-V,SUV,theft_damage,side,minor,phone,comprehensive,False,True,False,18,112096,44,1,13,2005,23752.67,0.884,2375.27,353.6,0.1489,False,,,sent_to_garage,0.1192,0,0,0.0458,0,0.1789,0
CLM007989,POL003762,2024-12-30,2024-11-30,2020-01-30,2021-01-29,30,Hyundai,i30,Hatchback,fire,rear,minor,direct,comprehensive,False,True,True,16,33996,33,1,13,2008,20890.3,0.798,2089.03,359.1,0.1719,False,,,sent_to_garage,0.6851,0,0,0.1464,0,0.2483,0
CLM007991,POL003169,2022-08-07,2022-07-15,2015-08-22,2016-08-21,23,Vauxhall,Corsa,Van,fire,side,severe,online,third_party,True,False,True,15,35276,18,3,14,2007,12411.59,0.685,1241.16,2740.0,2.0,False,,,scrapped_by_model,0.9996,1,1,0.9975,1,0.9875,0
CLM007995,POL000314,2023-01-01,2022-12-11,2018-12-25,2019-12-25,21,Volkswagen,Tiguan,Van,theft_damage,rear,moderate,direct,third_party,True,True,True,13,164993,54,0,12,2010,34111.23,1.071,3411.12,1927.8,0.5652,False,,,sent_to_garage,0.1647,0,0,0.0232,0,0.0826,0
CLM008003,POL001571,2024-09-02,2024-08-15,2016-03-17,2017-03-17,18,Volkswagen,Passat,Motorbike,fire,side,minor,app,comprehensive,False,True,True,5,152495,37,2,6,2019,28966.32,1.074,17379.79,429.6,0.0247,False,,,sent_to_garage,0.0853,0,0,0.1031,0,0.0848,0
CLM008004,POL000147,2022-05-26,2022-04-26,2017-08-07,2018-08-07,30,Nissan,Leaf,Van,theft_damage,rear,minor,direct,comprehensive,False,True,True,5,3319,23,0,19,2017,30929.82,0.975,18557.89,438.75,0.0236,True,,,sent_to_garage,0.0124,0,0,0.0103,0,0.0028,0
CLM008006,POL003967,2022-02-03,2022-01-05,2013-11-22,2014-11-22,29,Volkswagen,Polo,Hatchback,vandalism,multiple,severe,direct,comprehensive,False,False,True,13,178406,21,0,12,2009,16770.89,0.906,1677.09,7248.0,2.0,False,,,scrapped_by_model,0.9992,1,1,0.9999,1,0.9971,1
CLM008007,POL003081,2024-09-12,2024-08-17,2017-06-04,2018-06-04,26,Toyota,Yaris,Motorbike,collision,side,minor,broker,comprehensive,False,True,True,19,191805,34,0,2,2005,14258.14,0.778,1425.81,311.2,0.2183,False,,,sent_to_garage,0.0538,0,0,0.0225,0,0.0186,0
CLM008011,POL006017,2023-07-31,2023-07-12,2022-08-07,2023-08-07,19,BMW,X5,SUV,vandalism,multiple,severe,app,comprehensive,False,False,True,7,136553,49,0,4,2016,66828.41,1.953,29404.5,15624.0,0.5313,True,,,sent_to_garage,0.8443,0,1,0.986,0,0.9653,0
CLM008012,POL004064,2023-06-30,2023-06-07,2015-06-26,2016-06-25,23,Nissan,Qashqai,Sedan,vandalism,rear,minor,phone,comprehensive,False,True,False,12,79181,31,0,2,2011,27936.16,0.9,2793.62,405.0,0.145,False,,,sent_to_garage,0.1248,0,0,0.0409,0,0.0787,0
CLM008014,POL002041,2023-11-07,2023-10-10,2013-08-14,2014-08-14,28,Nissan,Micra,Van,collision,multiple,moderate,broker,comprehensive,False,False,True,0,195373,33,2,14,2023,12630.14,0.791,12630.14,2768.5,0.2192,False,,,sent_to_garage,0.5735,0,0,0.0575,0,0.4421,0
CLM008016,POL001361,2024-10-22,2024-10-04,2022-09-09,2023-09-09,18,Hyundai,i20,SUV,fire,roof,severe,phone,third_party,False,True,True,6,35804,38,4,8,2018,16600.86,0.77,8632.45,4620.0,0.5352,False,,,sent_to_garage,0.431,0,1,0.9273,0,0.7764,0
CLM008017,POL004314,2024-04-20,2024-04-03,2020-04-07,2021-04-07,17,Vauxhall,Corsa,Motorbike,flood,rear,moderate,online,third_party_fire_theft,True,True,True,14,14629,56,0,17,2010,12493.82,0.705,1249.38,1269.0,1.0157,False,,,sent_to_garage,0.9964,0,1,0.9024,0,0.9682,0
CLM008018,POL004009,2024-08-20,2024-08-20,2015-07-28,2016-07-27,0,Audi,A4,Estate,theft_damage,multiple,minor,direct,comprehensive,False,False,True,15,173817,29,2,6,2009,37867.05,1.789,3786.71,1431.2,0.378,False,,,sent_to_garage,0.4033,0,1,0.9326,0,0.8775,0
CLM008022,POL001489,2024-01-18,2024-01-16,2023-09-23,2024-09-22,2,Mercedes,A-Class,Hatchback,fire,front,minor,app,comprehensive,False,True,True,4,162566,55,0,13,2020,31390.74,1.838,21345.7,919.0,0.0431,True,,,sent_to_garage,0.6858,0,0,0.1726,0,0.4126,0
CLM008026,POL002751,2023-01-31,2023-01-13,2022-10-02,2023-10-02,18,Mercedes,E-Class,SUV,flood,rear,minor,phone,comprehensive,False,False,False,20,26811,30,0,17,2003,,,,,,False,,,sent_to_garage,0.2319,0,1,0.7546,0,0.2999,0
CLM008027,POL002186,2022-08-02,2022-07-20,2020-09-17,2021-09-17,13,Ford,Kuga,Estate,theft_damage,roof,moderate,online,comprehensive,False,True,True,14,158722,32,1,20,2008,28254.56,0.874,2825.46,2185.0,0.7733,False,,,sent_to_garage,0.217,0,1,0.8602,0,0.5716,0
CLM008028,POL004120,2024-08-06,2024-07-18,2014-05-29,2015-05-29,19,Nissan,Micra,Sedan,vandalism,side,minor,phone,comprehensive,False,False,False,1,103899,53,1,13,2023,12630.14,0.791,11619.73,316.4,0.0272,False,,,sent_to_garage,0.0056,0,0,0.0165,0,0.045,0
CLM008029,POL005936,2022-06-01,2022-05-12,2014-04-11,2015-04-11,20,Nissan,Qashqai,Estate,theft_damage,front,moderate,direct,comprehensive,False,True,True,6,152605,54,0,19,2016,29385.51,0.92,15280.47,1840.0,0.1204,False,,,sent_to_garage,0.0627,0,0,0.0427,0,0.0652,0
CLM008030,POL003342,2023-03-02,2023-02-25,2019-03-25,2020-03-24,5,Audi,A4,Sedan,collision,multiple,moderate,phone,third_party_fire_theft,False,False,True,2,149996,36,1,0,2021,36335.84,1.795,30522.11,6282.5,0.2058,True,,,sent_to_garage,0.7046,0,0,0.1872,0,0.3958,0
CLM008033,POL003189,2024-03-21,2024-03-04,2023-07-03,2024-07-02,17,BMW,3 Series,Van,collision,front,moderate,direct,comprehensive,False,True,True,6,94552,54,1,12,2018,33402.16,1.766,17369.12,3532.0,0.2033,False,,,sent_to_garage,0.0514,0,0,0.045,0,0.0969,0
CLM008040,POL004727,2023-05-21,2023-05-15,2014-12-27,2015-12-27,6,Volkswagen,Golf,Van,theft_damage,roof,severe,phone,comprehensive,True,True,False,5,89877,51,2,1,2018,25225.8,0.994,15135.48,5964.0,0.394,False,,,sent_to_garage,0.4111,0,0,0.1159,0,0.0518,0
CLM008041,POL000962,2022-11-27,2022-11-20,2020-06-12,2021-06-12,7,BMW,1 Series,Estate,flood,front,moderate,broker,comprehensive,True,True,True,0,79201,17,0,11,2022,28288.7,1.691,28288.7,3382.0,0.1196,True,,,sent_to_garage,0.0477,0,0,0.0143,0,0.1194,0
CLM008042,POL002319,2022-04-24,2022-03-29,2021-09-21,2022-09-21,26,Honda,Civic,Motorbike,fire,side,moderate,online,comprehensive,True,True,True,6,74550,57,1,0,2016,22146.13,0.883,11515.99,1324.5,0.115,False,,,sent_to_garage,0.0309,0,0,0.034,0,0.0616,0
CLM008046,POL001182,2022-05-27,2022-05-07,2017-04-20,2018-04-20,20,Honda,HR-V,Motorbike,fire,roof,minor,broker,comprehensive,False,True,True,5,69843,22,0,7,2017,24643.42,0.887,14786.05,532.2,0.036,False,,,sent_to_garage,0.3718,0,0,0.015,0,0.1096,0
CLM008047,POL004039,2024-01-12,2023-12-25,2018-03-25,2019-03-25,18,Audi,A4,Van,vandalism,rear,moderate,direct,third_party_fire_theft,False,True,False,3,143533,56,1,6,2021,36335.84,1.795,27615.24,3231.0,0.117,True,,,sent_to_garage,0.226,0,0,0.079,0,0.1621,0
CLM008051,POL002221,2024-11-20,2024-11-02,2023-06-23,2024-06-22,18,Honda,Civic,Motorbike,theft_damage,multiple,minor,broker,third_party,False,True,True,11,98717,46,0,0,2013,22820.29,0.864,2738.43,691.2,0.2524,False,,,sent_to_garage,0.1197,0,1,0.7218,0,0.3908,0
CLM008055,POL005381,2024-03-29,2024-03-04,2017-08-23,2018-08-23,25,Ford,Kuga,Motorbike,vandalism,rear,moderate,broker,comprehensive,False,False,True,1,171017,31,0,13,2023,28153.59,0.893,25901.3,1607.4,0.0621,True,,,sent_to_garage,0.1969,0,0,0.0954,0,0.1015,0
CLM008056,POL003324,2022-07-26,2022-07-20,2018-05-04,2019-05-04,6,Volkswagen,Golf,Sedan,theft_damage,multiple,moderate,broker,comprehensive,False,True,False,4,196835,17,1,2,2018,25225.8,0.994,17153.54,3479.0,0.2028,False,,,sent_to_garage,0.1638,0,1,0.928,0,0.7416,0
CLM008058,POL001721,2022-07-31,2022-07-31,2016-07-02,2017-07-02,0,Volkswagen,Tiguan,Motorbike,fire,front,minor,broker,third_party_fire_theft,True,True,False,5,136374,41,1,9,2017,33255.81,1.074,19953.49,537.0,0.0269,True,,,sent_to_garage,0.0695,0,0,0.0156,0,0.1075,0
CLM008060,POL004981,2022-10-11,2022-09-16,2016-10-01,2017-10-01,25,Volkswagen,Golf,Motorbike,fire,front,moderate,online,third_party,False,True,True,17,72613,51,0,10,2005,23842.43,0.992,2384.24,1984.0,0.8321,False,,,sent_to_garage,0.9248,0,1,0.9297,0,0.8276,0
CLM008064,POL004269,2022-03-19,2022-02-24,2015-08-21,2016-08-20,23,Vauxhall,Corsa,SUV,theft_damage,multiple,minor,app,comprehensive,True,True,False,7,170938,52,1,20,2015,13354.82,0.715,5876.12,572.0,0.0973,False,,,sent_to_garage,0.0581,0,0,0.012,0,0.0556,0
CLM008067,POL000720,2023-12-16,2023-12-06,2015-02-26,2016-02-26,10,Ford,Kuga,SUV,collision,roof,minor,direct,third_party,True,False,True,8,100187,51,2,4,2015,27828.95,0.874,10018.42,524.4,0.0523,False,,,sent_to_garage,0.0147,0,0,0.0219,0,0.0351,0
CLM008069,POL000710,2022-09-03,2022-09-02,2017-06-09,2018-06-09,1,BMW,1 Series,Hatchback,fire,multiple,severe,phone,comprehensive,True,True,True,13,18657,36,1,5,2009,27442.66,1.699,2744.27,13592.0,2.0,False,,,scrapped_by_model,0.9997,1,1,0.9974,1,0.9995,1
CLM008072,POL003014,2022-03-06,2022-02-14,2014-02-18,2015-02-18,20,Vauxhall,Insignia,Sedan,collision,side,minor,broker,third_party,True,False,True,19,105221,32,0,0,2003,,,,,,False,,,sent_to_garage,0.067,0,1,0.7566,0,0.4645,0
CLM008073,POL001283,2022-01-03,2021-12-15,2013-09-18,2014-09-18,19,Hyundai,i10,SUV,vandalism,roof,moderate,broker,third_party_fire_theft,False,True,False,2,4402,26,1,11,2020,11766.96,0.755,9884.25,1887.5,0.191,False,,,sent_to_garage,0.0859,0,0,0.1033,0,0.0781,0
