claim_id,policy_id,claim_date,incident_date,policy_start_date,policy_expiry_date,report_delay_days,vehicle_make,vehicle_model,vehicle_type,damage_type,damage_location,damage_severity,agent_channel,coverage_type,is_weekend_claim,has_prior_claims,car_driveable,vehicle_age_years,mileage,driver_age,prior_claims_count,customer_tenure_years,manufacture_year,typical_market_value_gbp,part_cost_index,vehicle_value,repair_estimate_gbp,repair_to_value_ratio,is_high_value_vehicle,pre_ml_decision,pre_ml_label,repair_decision
CLM008780,POL001341,2016-06-19,2016-06-10,2012-07-07,2013-07-07,9,BMW,5 Series,Hatchback,collision,roof,moderate,app,third_party_fire_theft,True,True,True,15,33315,34,0,10,2001,,,,,,False,0.0,0.0,sent_to_garage
CLM008781,POL003366,2021-12-07,2021-11-28,2014-03-06,2015-03-06,9,Ford,Mondeo,Estate,theft_damage,multiple,minor,direct,comprehensive,False,True,False,12,62909,42,1,8,2009,21563.33,0.857,2156.33,685.6,0.3179,False,0.0,0.0,sent_to_garage
CLM008784,POL001425,2019-10-17,2019-10-13,2012-10-29,2013-10-29,4,Hyundai,i10,Sedan,fire,multiple,minor,phone,comprehensive,False,True,False,15,192459,35,0,3,2004,11695.05,0.76,1169.5,608.0,0.5199,False,0.0,0.0,sent_to_garage
CLM008786,POL001306,2020-01-03,2019-12-20,2012-04-25,2013-04-25,14,Hyundai,Tucson,Sedan,theft_damage,side,moderate,online,third_party,False,True,True,1,154889,51,0,10,2019,29147.43,0.869,26815.64,1303.5,0.0486,True,0.0,0.0,sent_to_garage
CLM008787,POL003479,2021-05-05,2021-04-30,2020-07-25,2021-07-25,5,Hyundai,i10,Sedan,fire,roof,moderate,direct,comprehensive,False,False,True,0,32250,35,1,5,2021,12311.96,0.733,12311.96,1832.5,0.1488,False,0.0,1.0,sent_to_garage
CLM008792,POL004829,2017-12-22,2017-12-01,2015-03-10,2016-03-09,21,Nissan,Leaf,Motorbike,flood,side,minor,app,comprehensive,False,True,True,8,107274,65,1,16,2009,31393.56,0.986,11301.68,394.4,0.0349,False,0.0,0.0,sent_to_garage
CLM008793,POL001868,2021-04-16,2021-03-30,2017-02-13,2018-02-13,17,Toyota,Corolla,Sedan,vandalism,side,moderate,phone,comprehensive,False,True,False,13,135428,22,0,4,2008,21788.88,0.849,2178.89,1273.5,0.5845,False,0.0,0.0,sent_to_garage
CLM008794,POL004204,2021-11-30,2021-11-17,2014-07-12,2015-07-12,13,Hyundai,i30,Van,theft_damage,roof,minor,direct,third_party,False,True,True,17,183435,61,0,5,2004,20423.84,0.823,2042.38,493.8,0.2418,False,0.0,0.0,sent_to_garage
CLM008796,POL003347,2017-03-10,2017-03-08,2012-01-15,2013-01-14,2,Nissan,Micra,Motorbike,collision,roof,minor,broker,comprehensive,False,True,True,10,169953,45,1,15,2007,12917.67,0.803,2583.53,481.8,0.1865,False,0.0,1.0,sent_to_garage
CLM008798,POL003390,2017-09-29,2017-09-03,2016-04-24,2017-04-24,26,Nissan,Qashqai,Motorbike,fire,multiple,severe,app,third_party,False,True,True,1,50787,17,1,1,2016,29385.51,0.92,27034.67,7360.0,0.2722,True,0.0,1.0,sent_to_garage
CLM008799,POL000766,2019-09-06,2019-08-28,2012-05-28,2013-05-28,9,Honda,HR-V,Estate,fire,side,minor,broker,comprehensive,False,True,True,16,63275,53,0,11,2003,,,,,,False,0.0,1.0,sent_to_garage
CLM008801,POL001004,2018-05-14,2018-04-23,2016-09-10,2017-09-10,21,BMW,X5,Motorbike,vandalism,roof,minor,phone,third_party_fire_theft,False,False,False,8,14047,37,1,5,2010,65890.98,1.955,23720.75,1173.0,0.0495,True,0.0,1.0,sent_to_garage
CLM008802,POL001582,2017-02-17,2017-01-28,2016-12-27,2017-12-27,20,BMW,1 Series,Motorbike,vandalism,rear,severe,app,comprehensive,False,True,True,16,171778,45,1,2,2001,,,,,,False,1.0,1.0,scrapped_by_handler
CLM008804,POL001200,2018-07-09,2018-06-11,2012-02-20,2013-02-19,28,Ford,Focus,Motorbike,flood,multiple,minor,online,comprehensive,False,True,False,18,139241,30,2,17,2000,,,,,,False,0.0,1.0,sent_to_garage
CLM008807,POL000134,2019-02-23,2019-01-29,2016-02-27,2017-02-26,25,Mercedes,A-Class,Van,vandalism,front,moderate,online,comprehensive,True,True,True,7,130624,43,1,14,2012,30730.38,1.838,13521.37,3676.0,0.2719,False,0.0,0.0,sent_to_garage
CLM008809,POL005136,2018-01-06,2018-01-01,2015-12-16,2016-12-15,5,Nissan,Juke,Van,fire,rear,moderate,direct,comprehensive,True,True,True,6,126378,44,0,6,2012,19294.85,0.838,10033.32,1508.4,0.1503,False,0.0,1.0,sent_to_garage
CLM008811,POL004648,2018-03-18,2018-03-11,2013-03-31,2014-03-31,7,Honda,Jazz,Hatchback,collision,side,moderate,online,third_party_fire_theft,True,False,True,19,119706,38,1,16,1999,,,,,,False,0.0,0.0,sent_to_garage
CLM008814,POL005946,2018-10-24,2018-09-29,2014-01-18,2015-01-18,25,Nissan,Leaf,SUV,theft_damage,roof,severe,broker,comprehensive,False,True,True,14,108673,36,1,19,2004,29075.76,0.981,2907.58,5886.0,2.0,False,1.0,1.0,scrapped_by_handler
CLM008816,POL001769,2021-09-09,2021-09-04,2012-11-06,2013-11-06,5,Audi,Q3,Sedan,vandalism,roof,minor,direct,third_party,False,False,True,9,151412,61,1,6,2012,34648.87,1.769,9701.68,1061.4,0.1094,False,0.0,0.0,sent_to_garage
CLM008818,POL004475,2019-05-29,2019-05-10,2018-03-15,2019-03-15,19,Vauxhall,Insignia,Hatchback,collision,rear,moderate,direct,comprehensive,False,True,True,16,22333,45,2,11,2003,,,,,,False,0.0,0.0,sent_to_garage
CLM008819,POL004381,2018-02-08,2018-01-20,2013-06-21,2014-06-21,19,Honda,Civic,Motorbike,collision,front,moderate,phone,comprehensive,False,True,True,16,46317,47,1,4,2002,,,,,,False,0.0,0.0,sent_to_garage
CLM008821,POL002170,2016-06-20,2016-06-01,2012-05-21,2013-05-21,19,BMW,5 Series,Van,flood,side,moderate,broker,comprehensive,False,True,True,1,55434,46,2,1,2015,44457.59,1.921,40900.98,2881.5,0.0705,True,0.0,0.0,sent_to_garage
CLM008822,POL002259,2019-02-19,2019-01-26,2016-07-17,2017-07-17,24,Ford,Focus,Sedan,fire,rear,moderate,app,comprehensive,False,False,False,12,10582,32,1,5,2007,18328.49,0.783,1832.85,1409.4,0.769,False,0.0,0.0,sent_to_garage
CLM008823,POL003615,2017-04-10,2017-03-31,2012-07-26,2013-07-26,10,Honda,HR-V,Sedan,vandalism,rear,moderate,direct,comprehensive,False,True,True,0,136349,34,0,1,2017,24643.42,0.887,24643.42,1596.6,0.0648,True,0.0,0.0,sent_to_garage
CLM008824,POL004167,2016-01-05,2016-01-02,2013-07-18,2014-07-18,3,Mercedes,E-Class,SUV,collision,side,moderate,online,third_party,False,False,True,6,104201,41,0,18,2010,52350.73,1.988,27222.38,2982.0,0.1095,True,0.0,0.0,sent_to_garage
CLM008825,POL004968,2016-01-25,2016-01-24,2015-11-17,2016-11-16,1,Audi,A6,Hatchback,collision,multiple,minor,broker,comprehensive,False,True,True,20,59683,43,3,16,1996,,,,,,False,0.0,1.0,sent_to_garage
CLM008826,POL004946,2016-11-04,2016-10-22,2015-09-21,2016-09-20,13,Honda,CR-V,Sedan,theft_damage,rear,severe,phone,comprehensive,False,True,False,12,39892,64,0,10,2004,28632.53,0.915,2863.25,4117.5,1.4381,False,1.0,1.0,scrapped_by_handler
CLM008830,POL005686,2016-10-03,2016-09-26,2015-10-07,2016-10-06,7,Honda,CR-V,Van,vandalism,roof,moderate,phone,comprehensive,False,True,False,13,126490,57,0,10,2003,,,,,,False,0.0,1.0,sent_to_garage
CLM008832,POL003138,2021-05-24,2021-05-03,2016-10-18,2017-10-18,21,Audi,Q3,Sedan,vandalism,side,moderate,app,comprehensive,False,False,False,11,199361,75,0,12,2010,34142.87,1.763,4097.14,2644.5,0.6455,False,0.0,0.0,sent_to_garage
CLM008835,POL002203,2018-05-11,2018-04-12,2015-08-07,2016-08-06,29,Ford,Mondeo,Van,theft_damage,roof,minor,broker,comprehensive,False,False,True,13,44479,43,0,13,2005,22489.19,0.848,2248.92,508.8,0.2262,False,0.0,1.0,sent_to_garage
CLM008837,POL003660,2021-10-29,2021-10-05,2013-04-29,2014-04-29,24,Toyota,Yaris,Van,vandalism,side,severe,broker,comprehensive,False,False,False,16,165653,30,1,6,2005,14258.14,0.778,1425.81,3112.0,2.0,False,1.0,1.0,scrapped_by_handler
CLM008838,POL004129,2019-09-20,2019-09-10,2016-08-30,2017-08-30,10,Toyota,Corolla,Van,collision,roof,severe,broker,third_party_fire_theft,False,True,False,2,182092,43,0,11,2017,22159.41,0.853,18613.9,5118.0,0.275,True,0.0,1.0,sent_to_garage
CLM008839,POL000984,2020-06-04,2020-05-27,2018-08-04,2019-08-04,8,Hyundai,i20,Motorbike,theft_damage,roof,minor,app,third_party_fire_theft,False,False,True,5,106976,25,0,14,2015,15763.28,0.786,9457.97,471.6,0.0499,False,0.0,1.0,sent_to_garage
CLM008840,POL003922,2017-11-16,2017-10-21,2016-09-30,2017-09-30,26,Nissan,Qashqai,Motorbike,collision,front,minor,phone,comprehensive,False,True,True,3,52118,47,0,12,2014,26904.24,0.885,20447.22,442.5,0.0216,True,0.0,1.0,sent_to_garage
CLM008841,POL001012,2017-08-31,2017-08-20,2017-01-06,2018-01-06,11,Volkswagen,Passat,Motorbike,collision,roof,moderate,app,comprehensive,False,False,False,10,24365,48,1,3,2007,28903.1,1.042,5780.62,2605.0,0.4506,False,0.0,0.0,sent_to_garage
CLM008844,POL003383,2021-02-04,2021-01-10,2020-08-11,2021-08-11,25,Volkswagen,Polo,SUV,collision,rear,moderate,direct,comprehensive,False,False,True,15,29932,30,0,17,2006,15692.06,0.905,1569.21,1629.0,1.0381,False,1.0,1.0,scrapped_by_handler
CLM008846,POL003371,2019-08-25,2019-07-28,2015-01-08,2016-01-08,28,Vauxhall,Astra,Motorbike,flood,multiple,severe,broker,comprehensive,True,True,True,0,102008,31,0,1,2019,18673.0,0.739,18673.0,5912.0,0.3166,True,0.0,1.0,sent_to_garage
CLM008847,POL004571,2018-04-01,2018-03-15,2015-01-09,2016-01-09,17,Nissan,Qashqai,Hatchback,collision,side,severe,app,comprehensive,True,False,False,17,76016,79,1,19,2001,,,,,,False,1.0,1.0,scrapped_by_handler
CLM008850,POL006241,2017-12-07,2017-11-22,2013-09-20,2014-09-20,15,Hyundai,i10,SUV,flood,multiple,minor,app,comprehensive,False,False,True,16,123676,31,2,5,2001,,,,,,False,0.0,1.0,sent_to_garage
CLM008852,POL000847,2019-12-24,2019-12-22,2017-03-07,2018-03-07,2,Ford,Kuga,Estate,vandalism,front,moderate,app,comprehensive,False,False,True,20,161850,50,0,5,1999,,,,,,False,0.0,0.0,sent_to_garage
CLM008854,POL003374,2016-12-23,2016-11-29,2012-11-30,2013-11-30,24,Mercedes,C-Class,Estate,flood,front,minor,direct,third_party_fire_theft,False,False,True,16,117577,56,2,8,2000,,,,,,False,0.0,0.0,sent_to_garage
CLM008855,POL003090,2020-04-24,2020-04-01,2016-02-28,2017-02-27,23,Volkswagen,Tiguan,Sedan,theft_damage,rear,moderate,app,comprehensive,False,True,True,18,188397,57,0,17,2002,,,,,,False,0.0,0.0,sent_to_garage
CLM008856,POL001041,2017-02-14,2017-01-26,2014-02-27,2015-02-27,19,Nissan,Qashqai,Hatchback,collision,multiple,moderate,app,third_party_fire_theft,False,False,False,8,96971,41,1,12,2009,28816.06,0.898,10373.78,3143.0,0.303,False,0.0,0.0,sent_to_garage
CLM008858,POL005822,2019-08-03,2019-07-23,2018-12-24,2019-12-24,11,Hyundai,i30,Estate,collision,roof,minor,app,comprehensive,True,False,True,17,160116,38,1,1,2002,,,,,,False,0.0,0.0,sent_to_garage
CLM008859,POL001430,2018-05-16,2018-04-25,2013-10-09,2014-10-09,21,Hyundai,i10,Motorbike,collision,rear,moderate,online,comprehensive,False,False,False,18,149680,53,0,14,2000,,,,,,False,0.0,0.0,sent_to_garage
CLM008862,POL002188,2019-01-18,2019-01-08,2015-07-02,2016-07-01,10,BMW,X3,Hatchback,flood,side,moderate,phone,comprehensive,False,True,False,4,139209,31,1,10,2015,47962.34,1.861,32614.39,2791.5,0.0856,True,0.0,0.0,sent_to_garage
CLM008865,POL000382,2020-05-29,2020-05-13,2017-09-14,2018-09-14,16,Nissan,Juke,Van,collision,rear,severe,broker,third_party_fire_theft,False,False,False,8,149707,53,1,0,2012,19294.85,0.838,6946.15,3771.0,0.5429,False,0.0,1.0,sent_to_garage
CLM008867,POL000511,2017-02-24,2017-02-16,2015-07-06,2016-07-05,8,Volkswagen,Tiguan,SUV,theft_damage,front,moderate,broker,comprehensive,False,False,True,8,126113,56,3,8,2009,33610.51,1.07,12099.78,2140.0,0.1769,False,0.0,0.0,sent_to_garage
CLM008869,POL002279,2019-08-21,2019-07-28,2017-08-15,2018-08-15,24,Ford,Transit,Estate,fire,rear,moderate,online,comprehensive,False,False,True,8,72273,29,1,19,2011,30056.58,0.94,10820.37,1692.0,0.1564,False,0.0,0.0,sent_to_garage
CLM008870,POL003662,2016-05-26,2016-04-30,2012-04-20,2013-04-20,26,Audi,Q3,Hatchback,collision,rear,moderate,app,comprehensive,False,False,True,19,87714,56,0,11,1997,,,,,,False,0.0,0.0,sent_to_garage
CLM008874,POL004371,2017-04-28,2017-04-09,2014-08-13,2015-08-13,19,Vauxhall,Corsa,Sedan,collision,side,minor,app,comprehensive,False,False,False,17,26936,39,0,8,2000,,,,,,False,0.0,0.0,sent_to_garage
CLM008878,POL003899,2019-05-06,2019-04-30,2017-04-06,2018-04-06,6,Hyundai,i20,SUV,theft_damage,rear,minor,online,third_party,False,False,False,12,79092,45,2,4,2007,16004.6,0.78,1600.46,351.0,0.2193,False,0.0,0.0,sent_to_garage
CLM008881,POL004077,2018-04-14,2018-03-17,2014-10-02,2015-10-02,28,Mercedes,C-Class,Hatchback,theft_damage,rear,moderate,direct,third_party_fire_theft,True,True,False,14,77367,29,2,18,2004,41928.58,1.912,4192.86,3441.6,0.8208,False,0.0,1.0,sent_to_garage
CLM008882,POL005411,2017-12-03,2017-12-03,2014-05-06,2015-05-06,0,Toyota,RAV4,Van,flood,front,severe,app,comprehensive,True,False,True,14,84147,17,0,11,2003,,,,,,False,0.0,1.0,sent_to_garage
CLM008884,POL000140,2021-10-21,2021-10-17,2014-04-04,2015-04-04,4,Toyota,Camry,Estate,vandalism,multiple,minor,direct,comprehensive,False,False,False,18,76059,41,0,9,2003,,,,,,False,0.0,1.0,sent_to_garage
CLM008885,POL002822,2017-01-23,2016-12-28,2013-05-09,2014-05-09,26,Volkswagen,Tiguan,Hatchback,fire,front,moderate,online,comprehensive,False,True,True,3,118673,38,1,1,2014,33461.85,1.113,25431.01,2226.0,0.0875,True,0.0,0.0,sent_to_garage
CLM008886,POL000864,2017-02-16,2017-02-06,2012-11-04,2013-11-04,10,Honda,Jazz,Estate,flood,front,minor,app,third_party_fire_theft,False,False,True,19,118345,38,0,3,1998,,,,,,False,0.0,0.0,sent_to_garage
CLM008888,POL003380,2017-07-11,2017-06-25,2014-12-12,2015-12-12,16,BMW,X3,Estate,fire,rear,severe,phone,comprehensive,False,False,False,12,148785,35,1,19,2005,46005.57,1.898,4600.56,8541.0,1.8565,False,1.0,1.0,scrapped_by_handler
CLM008889,POL004388,2017-12-20,2017-12-05,2013-04-30,2014-04-30,15,Ford,Transit,SUV,theft_damage,rear,severe,online,comprehensive,False,True,False,10,94479,26,0,10,2007,28993.82,0.924,5798.76,4158.0,0.717,False,0.0,0.0,sent_to_garage
CLM008890,POL000204,2021-07-12,2021-07-08,2018-11-09,2019-11-09,4,BMW,X3,SUV,collision,multiple,severe,app,comprehensive,False,False,True,20,76739,27,0,15,2001,,,,,,False,1.0,1.0,scrapped_by_handler
CLM008892,POL003989,2019-01-11,2018-12-25,2015-06-04,2016-06-03,17,Toyota,RAV4,Sedan,theft_damage,side,severe,phone,third_party_fire_theft,False,False,True,16,122832,58,1,15,2003,,,,,,False,1.0,1.0,scrapped_by_handler
CLM008893,POL004247,2021-12-28,2021-11-28,2014-05-23,2015-05-23,30,Audi,A4,SUV,theft_damage,multiple,minor,online,comprehensive,False,True,False,16,145052,63,0,6,2005,38206.78,1.768,3820.68,1414.4,0.3702,False,0.0,1.0,sent_to_garage
CLM008895,POL002223,2021-05-27,2021-05-25,2021-01-31,2022-01-31,2,Toyota,Camry,Motorbike,fire,rear,moderate,broker,comprehensive,False,True,True,15,99879,44,1,7,2006,29907.98,0.862,2990.8,1551.6,0.5188,False,0.0,0.0,sent_to_garage
CLM008897,POL001349,2018-01-17,2018-01-10,2017-07-24,2018-07-24,7,Ford,Mondeo,Hatchback,theft_damage,multiple,moderate,broker,third_party,False,True,True,20,22856,46,1,2,1998,,,,,,False,0.0,1.0,sent_to_garage
CLM008898,POL001710,2021-08-05,2021-07-07,2019-09-29,2020-09-28,29,Audi,A6,Estate,fire,front,severe,broker,third_party_fire_theft,False,False,False,10,164245,50,1,14,2011,50360.68,1.904,10072.14,9520.0,0.9452,False,1.0,1.0,scrapped_by_handler
CLM008899,POL001804,2016-01-12,2016-01-08,2014-12-22,2015-12-22,4,Vauxhall,Corsa,SUV,collision,side,severe,phone,comprehensive,False,True,False,20,79952,52,2,6,1996,,,,,,False,1.0,1.0,scrapped_by_handler
CLM008903,POL004427,2016-04-06,2016-03-25,2012-02-02,2013-02-01,12,Mercedes,E-Class,Motorbike,vandalism,side,minor,online,comprehensive,False,False,True,13,152920,27,0,19,2003,,,,,,False,0.0,1.0,sent_to_garage
CLM008905,POL005629,2019-11-29,2019-11-10,2014-08-23,2015-08-23,19,Vauxhall,Insignia,Hatchback,collision,side,minor,phone,third_party,False,False,True,10,158819,44,1,8,2009,24358.99,0.83,4871.8,332.0,0.0681,False,0.0,0.0,sent_to_garage
CLM008906,POL001350,2016-09-21,2016-08-30,2013-05-19,2014-05-19,22,Honda,Jazz,Motorbike,flood,multiple,severe,phone,comprehensive,False,True,True,12,184612,34,1,14,2004,16762.66,0.841,1676.27,6728.0,2.0,False,1.0,1.0,scrapped_by_handler
CLM008907,POL002298,2020-10-22,2020-09-27,2017-12-12,2018-12-12,25,Toyota,Camry,Sedan,vandalism,roof,moderate,broker,third_party_fire_theft,False,False,True,14,13623,47,1,17,2006,29907.98,0.862,2990.8,2155.0,0.7205,False,0.0,0.0,sent_to_garage
CLM008908,POL004594,2021-02-21,2021-02-16,2013-08-05,2014-08-05,5,Ford,Focus,Estate,vandalism,roof,moderate,app,comprehensive,True,True,False,19,161623,31,2,14,2002,,,,,,False,0.0,1.0,sent_to_garage
CLM008909,POL002501,2019-08-14,2019-07-26,2019-07-27,2020-07-26,19,Mercedes,C-Class,Estate,vandalism,side,minor,online,third_party,False,True,True,2,191070,17,0,19,2017,38387.24,1.951,32245.28,780.4,0.0242,True,0.0,0.0,sent_to_garage
CLM008911,POL002081,2020-11-22,2020-11-09,2012-03-03,2013-03-03,13,Volkswagen,Polo,Estate,flood,side,moderate,broker,comprehensive,True,False,True,18,119804,40,1,7,2002,,,,,,False,0.0,0.0,sent_to_garage
CLM008912,POL002828,2017-12-14,2017-11-17,2017-01-12,2018-01-12,27,Toyota,Yaris,Estate,flood,side,minor,online,comprehensive,False,False,True,8,59273,60,0,4,2009,15641.69,0.813,5631.01,325.2,0.0578,False,0.0,0.0,sent_to_garage
CLM008913,POL003505,2021-07-31,2021-07-18,2013-01-12,2014-01-12,13,Honda,Jazz,Hatchback,vandalism,front,minor,direct,comprehensive,True,True,True,19,90103,36,0,20,2002,,,,,,False,0.0,0.0,sent_to_garage
CLM008914,POL002291,2018-05-16,2018-05-05,2017-03-30,2018-03-30,11,Audi,A4,Hatchback,vandalism,multiple,moderate,phone,comprehensive,False,True,True,15,109790,43,0,8,2003,,,,,,False,0.0,1.0,sent_to_garage
CLM008915,POL002436,2017-01-25,2017-01-09,2016-02-13,2017-02-12,16,Honda,Civic,Motorbike,collision,multiple,minor,app,comprehensive,False,False,False,20,106269,35,1,2,1997,,,,,,False,0.0,1.0,sent_to_garage
CLM008916,POL001491,2018-05-27,2018-04-29,2016-02-13,2017-02-12,28,Hyundai,i10,Sedan,vandalism,roof,moderate,direct,comprehensive,True,True,True,4,49431,31,2,2,2014,11879.03,0.729,8077.74,1822.5,0.2256,False,0.0,0.0,sent_to_garage
CLM008918,POL001240,2021-02-24,2021-02-03,2019-08-05,2020-08-04,21,Volkswagen,Polo,Sedan,flood,front,minor,online,comprehensive,False,True,False,11,121309,27,1,5,2010,15964.01,0.914,1915.68,457.0,0.2386,False,0.0,1.0,sent_to_garage
CLM008919,POL004899,2018-11-10,2018-11-08,2017-10-31,2018-10-31,2,Toyota,RAV4,Estate,fire,side,minor,online,comprehensive,True,False,True,20,147641,43,1,8,1998,,,,,,False,0.0,0.0,sent_to_garage
CLM008920,POL004221,2019-04-18,2019-04-09,2017-02-26,2018-02-26,9,BMW,X3,SUV,fire,multiple,moderate,online,third_party_fire_theft,False,False,True,17,86475,43,0,18,2002,,,,,,False,0.0,1.0,sent_to_garage
CLM008922,POL004220,2021-12-29,2021-12-27,2018-08-25,2019-08-25,2,Nissan,Qashqai,SUV,fire,multiple,moderate,direct,comprehensive,False,True,True,18,77035,54,0,14,2003,,,,,,False,0.0,0.0,sent_to_garage
CLM008924,POL001946,2021-06-28,2021-06-03,2012-06-10,2013-06-10,25,Hyundai,Tucson,Sedan,theft_damage,rear,minor,direct,comprehensive,False,False,False,3,144993,41,0,11,2018,27206.54,0.89,20676.97,400.5,0.0194,True,0.0,1.0,sent_to_garage
CLM008926,POL002653,2021-11-29,2021-11-15,2016-07-24,2017-07-24,14,Mercedes,GLC,Sedan,vandalism,roof,severe,online,comprehensive,False,False,False,18,110102,61,1,3,2003,,,,,,False,1.0,1.0,scrapped_by_handler
CLM008927,POL004228,2019-08-08,2019-07-31,2019-04-29,2020-04-28,8,Toyota,Corolla,Motorbike,theft_damage,multiple,minor,direct,comprehensive,False,False,True,0,121043,17,1,0,2019,22335.35,0.841,22335.35,672.8,0.0301,True,0.0,0.0,sent_to_garage
CLM008928,POL005950,2018-04-09,2018-04-07,2012-03-18,2013-03-18,2,BMW,X5,Motorbike,fire,multiple,minor,broker,third_party,False,False,True,13,39481,54,0,1,2005,65344.45,2.052,6534.44,1641.6,0.2512,False,0.0,0.0,sent_to_garage
CLM008929,POL002146,2016-06-01,2016-05-21,2012-04-29,2013-04-29,11,Audi,A4,Motorbike,flood,front,minor,app,third_party_fire_theft,False,True,False,10,167979,45,0,11,2006,37062.1,1.749,7412.42,874.5,0.118,False,0.0,0.0,sent_to_garage
CLM008932,POL001589,2021-12-22,2021-11-23,2017-05-24,2018-05-24,29,Vauxhall,Astra,Motorbike,flood,multiple,moderate,online,comprehensive,False,False,False,0,130711,52,1,10,2021,17813.1,0.758,17813.1,2653.0,0.1489,True,0.0,0.0,sent_to_garage
CLM008933,POL000799,2020-05-20,2020-05-07,2018-11-20,2019-11-20,13,Honda,HR-V,Estate,theft_damage,side,severe,phone,third_party,False,True,False,2,192313,57,1,6,2018,25276.21,0.884,21232.02,3536.0,0.1665,True,0.0,1.0,sent_to_garage
CLM008934,POL005924,2017-03-05,2017-02-26,2012-03-30,2013-03-30,7,Honda,Jazz,Estate,fire,front,severe,phone,third_party_fire_theft,True,False,True,7,4073,50,1,17,2010,16398.11,0.865,7215.17,4325.0,0.5994,False,0.0,0.0,sent_to_garage
CLM008935,POL004572,2021-10-17,2021-10-02,2019-11-17,2020-11-16,15,BMW,X3,Motorbike,flood,roof,moderate,app,comprehensive,True,False,True,2,10963,54,0,9,2019,49316.74,1.869,41426.06,4672.5,0.1128,True,0.0,1.0,sent_to_garage
CLM008936,POL005859,2017-10-19,2017-09-20,2017-04-18,2018-04-18,29,Honda,CR-V,SUV,vandalism,rear,severe,phone,comprehensive,False,False,False,8,195108,70,1,12,2009,31412.65,0.913,11308.55,4108.5,0.3633,False,0.0,1.0,sent_to_garage
CLM008937,POL001231,2021-08-06,2021-08-02,2012-10-05,2013-10-05,4,Volkswagen,Golf,Hatchback,flood,side,moderate,app,comprehensive,False,False,True,14,166938,62,1,1,2007,25438.26,1.013,2543.83,1519.5,0.5973,False,0.0,1.0,sent_to_garage
CLM008938,POL000101,2018-09-16,2018-08-26,2015-01-08,2016-01-08,21,Nissan,Leaf,Sedan,fire,multiple,severe,broker,third_party,True,True,True,5,90464,31,0,9,2013,31005.38,0.983,18603.23,7864.0,0.4227,True,0.0,1.0,sent_to_garage
CLM008941,POL000782,2018-02-08,2018-01-26,2013-02-16,2014-02-16,13,BMW,3 Series,Sedan,collision,roof,minor,online,comprehensive,False,True,True,2,39092,46,0,20,2016,34362.97,1.8,28864.89,1080.0,0.0374,True,0.0,0.0,sent_to_garage
CLM008942,POL000662,2018-12-08,2018-11-27,2013-01-09,2014-01-09,11,Hyundai,i30,Hatchback,collision,front,moderate,app,comprehensive,True,False,True,9,168397,51,2,4,2009,20499.41,0.808,5739.83,1616.0,0.2815,False,0.0,0.0,sent_to_garage
CLM008944,POL004320,2016-03-06,2016-02-11,2015-07-17,2016-07-16,24,Toyota,Yaris,SUV,vandalism,multiple,moderate,online,third_party,True,False,True,19,138942,40,0,10,1997,,,,,,False,0.0,1.0,sent_to_garage
